transaction_id;status;recommendation;reason;timestamp
21322831;success;deny;previous_chargeback;2025-10-20T12:58:31.933888
21322832;success;approve;looks_ok;2025-10-20T12:58:32.175599
21322833;success;deny;high_value_rapid_tx;2025-10-20T12:58:32.427706
21322834;success;approve;looks_ok;2025-10-20T12:58:32.674707
21322835;success;approve;looks_ok;2025-10-20T12:58:32.914292
21322836;success;approve;looks_ok;2025-10-20T12:58:33.156468
21322837;success;approve;looks_ok;2025-10-20T12:58:33.395504
21322838;success;approve;looks_ok;2025-10-20T12:58:33.637274
21322839;success;deny;previous_chargeback;2025-10-20T12:58:33.882055
21322840;success;deny;high_value_rapid_tx;2025-10-20T12:58:34.126545
21322841;success;approve;looks_ok;2025-10-20T12:58:34.370717
21322842;success;approve;looks_ok;2025-10-20T12:58:34.611632
21322843;success;deny;high_value_rapid_tx;2025-10-20T12:58:34.860838
21322844;success;approve;looks_ok;2025-10-20T12:58:35.104053
21322845;success;approve;looks_ok;2025-10-20T12:58:35.347461
21322846;success;deny;high_value_rapid_tx;2025-10-20T12:58:35.592927
21322847;success;approve;looks_ok;2025-10-20T12:58:35.833085
21322848;success;approve;looks_ok;2025-10-20T12:58:36.080141
21322849;success;approve;looks_ok;2025-10-20T12:58:36.321632
21322850;success;approve;looks_ok;2025-10-20T12:58:36.561113
21322851;success;approve;looks_ok;2025-10-20T12:58:36.801368
21322852;success;deny;high_value_rapid_tx;2025-10-20T12:58:37.044786
21322853;success;deny;high_value_rapid_tx;2025-10-20T12:58:37.294436
21322854;success;approve;looks_ok;2025-10-20T12:58:37.538354
21322855;success;approve;looks_ok;2025-10-20T12:58:37.778265
21322856;success;approve;looks_ok;2025-10-20T12:58:38.022514
21322857;success;approve;looks_ok;2025-10-20T12:58:38.265597
21322858;success;deny;high_value_rapid_tx;2025-10-20T12:58:38.512286
21322859;success;approve;looks_ok;2025-10-20T12:58:38.754754
21322860;success;approve;looks_ok;2025-10-20T12:58:38.995799
21322861;success;approve;looks_ok;2025-10-20T12:58:39.238398
21322862;success;approve;looks_ok;2025-10-20T12:58:39.478635
21322863;success;approve;looks_ok;2025-10-20T12:58:39.718596
21322864;success;approve;looks_ok;2025-10-20T12:58:39.958749
21322865;success;approve;looks_ok;2025-10-20T12:58:40.207570
21322866;success;approve;looks_ok;2025-10-20T12:58:40.448561
21322867;success;approve;looks_ok;2025-10-20T12:58:40.694081
21322868;success;approve;looks_ok;2025-10-20T12:58:40.939308
21322869;success;approve;looks_ok;2025-10-20T12:58:41.179803
21322870;success;approve;looks_ok;2025-10-20T12:58:41.424233
21322871;success;approve;looks_ok;2025-10-20T12:58:41.664729
21322872;success;deny;high_value_rapid_tx;2025-10-20T12:58:41.911298
21322873;success;deny;high_value_rapid_tx;2025-10-20T12:58:42.155647
21322874;success;approve;looks_ok;2025-10-20T12:58:42.395915
21322875;success;approve;looks_ok;2025-10-20T12:58:42.635779
21322876;success;deny;high_value_rapid_tx;2025-10-20T12:58:42.880080
21322877;success;deny;high_value_rapid_tx;2025-10-20T12:58:43.126700
21322878;success;approve;looks_ok;2025-10-20T12:58:43.368911
21322879;success;approve;looks_ok;2025-10-20T12:58:43.615746
21322880;success;approve;looks_ok;2025-10-20T12:58:43.857175
21322881;success;approve;looks_ok;2025-10-20T12:58:44.099287
21322882;success;approve;looks_ok;2025-10-20T12:58:44.339882
21322883;success;deny;high_value_rapid_tx;2025-10-20T12:58:44.586358
21322884;success;deny;high_value_rapid_tx;2025-10-20T12:58:44.831189
21322885;success;approve;looks_ok;2025-10-20T12:58:45.072327
21322886;success;deny;high_value_rapid_tx;2025-10-20T12:58:45.318564
21322887;success;deny;high_value_rapid_tx;2025-10-20T12:58:45.567948
21322888;success;approve;looks_ok;2025-10-20T12:58:45.810753
21322889;success;approve;looks_ok;2025-10-20T12:58:46.051787
21322890;success;approve;looks_ok;2025-10-20T12:58:46.291371
21322891;success;approve;looks_ok;2025-10-20T12:58:46.532285
21322892;success;approve;looks_ok;2025-10-20T12:58:46.772505
21322893;success;approve;looks_ok;2025-10-20T12:58:47.017775
21322894;success;approve;looks_ok;2025-10-20T12:58:47.258216
21322895;success;approve;looks_ok;2025-10-20T12:58:47.503471
21322896;success;approve;looks_ok;2025-10-20T12:58:47.744185
21322897;success;approve;looks_ok;2025-10-20T12:58:47.985201
21322898;success;approve;looks_ok;2025-10-20T12:58:48.228160
21322899;success;deny;high_value_rapid_tx;2025-10-20T12:58:48.474148
21322900;success;approve;looks_ok;2025-10-20T12:58:48.717952
21322901;success;approve;looks_ok;2025-10-20T12:58:48.991331
21322902;success;approve;looks_ok;2025-10-20T12:58:49.242011
21322903;success;approve;looks_ok;2025-10-20T12:58:49.488042
21322904;success;approve;looks_ok;2025-10-20T12:58:49.729905
21322905;success;approve;looks_ok;2025-10-20T12:58:49.970006
21322906;success;approve;looks_ok;2025-10-20T12:58:50.210952
21322907;success;approve;looks_ok;2025-10-20T12:58:50.457274
21322908;success;approve;looks_ok;2025-10-20T12:58:50.705874
21322909;success;approve;looks_ok;2025-10-20T12:58:50.951298
21322910;success;approve;looks_ok;2025-10-20T12:58:51.193941
21322911;success;approve;looks_ok;2025-10-20T12:58:51.433790
21322912;success;approve;looks_ok;2025-10-20T12:58:51.675259
21322913;success;deny;high_value_rapid_tx;2025-10-20T12:58:51.921245
21322914;success;deny;previous_chargeback;2025-10-20T12:58:52.170482
21322915;success;approve;looks_ok;2025-10-20T12:58:52.418595
21322916;success;approve;looks_ok;2025-10-20T12:58:52.660959
21322917;success;approve;looks_ok;2025-10-20T12:58:52.900930
21322918;success;deny;high_value_rapid_tx;2025-10-20T12:58:53.153072
21322919;success;approve;looks_ok;2025-10-20T12:58:53.393614
21322920;success;approve;looks_ok;2025-10-20T12:58:53.633834
21322921;success;approve;looks_ok;2025-10-20T12:58:53.874939
21322922;success;approve;looks_ok;2025-10-20T12:58:54.116797
21322923;success;deny;high_value_rapid_tx;2025-10-20T12:58:54.362497
21322924;success;deny;high_value_rapid_tx;2025-10-20T12:58:54.608223
21322925;success;approve;looks_ok;2025-10-20T12:58:54.848934
21322926;success;approve;looks_ok;2025-10-20T12:58:55.096306
21322927;success;approve;looks_ok;2025-10-20T12:58:55.349044
21322928;success;deny;high_value_rapid_tx;2025-10-20T12:58:55.596513
21322929;success;deny;high_value_rapid_tx;2025-10-20T12:58:55.848148
21322930;success;deny;high_value_rapid_tx;2025-10-20T12:58:56.094862
21322931;success;approve;looks_ok;2025-10-20T12:58:56.335275
21322932;success;deny;high_value_rapid_tx;2025-10-20T12:58:56.585681
21322933;success;approve;looks_ok;2025-10-20T12:58:56.827505
21322934;success;approve;looks_ok;2025-10-20T12:58:57.068731
21322935;success;deny;high_value_rapid_tx;2025-10-20T12:58:57.314560
21322936;success;approve;looks_ok;2025-10-20T12:58:57.555804
21322937;success;deny;high_value_rapid_tx;2025-10-20T12:58:57.804329
21322938;success;approve;looks_ok;2025-10-20T12:58:58.043335
21322939;success;approve;looks_ok;2025-10-20T12:58:58.291151
21322940;success;deny;high_value_rapid_tx;2025-10-20T12:58:58.536775
21322941;success;approve;looks_ok;2025-10-20T12:58:58.790957
21322942;success;approve;looks_ok;2025-10-20T12:58:59.030832
21322943;success;approve;looks_ok;2025-10-20T12:58:59.271854
21322944;success;approve;looks_ok;2025-10-20T12:58:59.517375
21322945;success;deny;high_value_rapid_tx;2025-10-20T12:58:59.769740
21322946;success;approve;looks_ok;2025-10-20T12:59:00.011466
21322947;success;approve;looks_ok;2025-10-20T12:59:00.253666
21322948;success;deny;high_value_rapid_tx;2025-10-20T12:59:00.499960
21322949;success;deny;high_value_rapid_tx;2025-10-20T12:59:00.751463
21322950;success;approve;looks_ok;2025-10-20T12:59:00.993026
21322951;success;approve;looks_ok;2025-10-20T12:59:01.232847
21322952;success;approve;looks_ok;2025-10-20T12:59:01.483504
21322953;success;approve;looks_ok;2025-10-20T12:59:01.729070
21322954;success;approve;looks_ok;2025-10-20T12:59:01.969875
21322955;success;approve;looks_ok;2025-10-20T12:59:02.212346
21322956;success;approve;looks_ok;2025-10-20T12:59:02.454702
21322957;success;approve;looks_ok;2025-10-20T12:59:02.703465
21322958;success;approve;looks_ok;2025-10-20T12:59:02.944491
21322959;success;approve;looks_ok;2025-10-20T12:59:03.184266
21322960;success;approve;looks_ok;2025-10-20T12:59:03.432305
21322961;success;approve;looks_ok;2025-10-20T12:59:03.672657
21322962;success;deny;high_value_rapid_tx;2025-10-20T12:59:03.918446
21322963;success;approve;looks_ok;2025-10-20T12:59:04.161116
21322964;success;deny;high_value_rapid_tx;2025-10-20T12:59:04.418840
21322965;success;approve;looks_ok;2025-10-20T12:59:04.676895
21322966;success;approve;looks_ok;2025-10-20T12:59:04.916643
21322967;success;approve;looks_ok;2025-10-20T12:59:05.158163
21322968;success;approve;looks_ok;2025-10-20T12:59:05.398815
21322969;success;deny;high_value_rapid_tx;2025-10-20T12:59:05.645155
21322970;success;approve;looks_ok;2025-10-20T12:59:05.887216
21322971;success;approve;looks_ok;2025-10-20T12:59:06.128921
21322972;success;approve;looks_ok;2025-10-20T12:59:06.371477
21322973;success;approve;looks_ok;2025-10-20T12:59:06.619793
21322974;success;approve;looks_ok;2025-10-20T12:59:06.861532
21322975;success;approve;looks_ok;2025-10-20T12:59:07.103010
21322976;success;approve;looks_ok;2025-10-20T12:59:07.354375
21322977;success;approve;looks_ok;2025-10-20T12:59:07.600740
21322978;success;approve;looks_ok;2025-10-20T12:59:07.843792
21322979;success;deny;high_value_rapid_tx;2025-10-20T12:59:08.091004
21322980;success;approve;looks_ok;2025-10-20T12:59:08.335969
21322981;success;approve;looks_ok;2025-10-20T12:59:08.581525
21322982;success;approve;looks_ok;2025-10-20T12:59:08.822698
21322983;success;deny;high_value_rapid_tx;2025-10-20T12:59:09.094771
21322984;success;approve;looks_ok;2025-10-20T12:59:09.337703
21322985;success;approve;looks_ok;2025-10-20T12:59:09.580793
21322986;success;approve;looks_ok;2025-10-20T12:59:09.822963
21322987;success;deny;high_value_rapid_tx;2025-10-20T12:59:10.074328
21322988;success;approve;looks_ok;2025-10-20T12:59:10.316858
21322989;success;approve;looks_ok;2025-10-20T12:59:10.557517
21322990;success;deny;high_value_rapid_tx;2025-10-20T12:59:10.802936
21322991;success;deny;high_value_rapid_tx;2025-10-20T12:59:11.050317
21322992;success;approve;looks_ok;2025-10-20T12:59:11.291945
21322993;success;deny;high_value_rapid_tx;2025-10-20T12:59:11.538107
21322994;success;approve;looks_ok;2025-10-20T12:59:11.784667
21322995;success;approve;looks_ok;2025-10-20T12:59:12.031055
21322996;success;approve;looks_ok;2025-10-20T12:59:12.271145
21322997;success;approve;looks_ok;2025-10-20T12:59:12.515504
21322998;success;deny;high_value_rapid_tx;2025-10-20T12:59:12.761977
21322999;success;approve;looks_ok;2025-10-20T12:59:13.001093
21323000;success;deny;high_value_rapid_tx;2025-10-20T12:59:13.247095
21323001;success;deny;high_value_rapid_tx;2025-10-20T12:59:13.494563
21323002;success;deny;high_value_rapid_tx;2025-10-20T12:59:13.742341
21323003;success;approve;looks_ok;2025-10-20T12:59:13.983197
21323004;success;approve;looks_ok;2025-10-20T12:59:14.226957
21323005;success;approve;looks_ok;2025-10-20T12:59:14.468520
21323006;success;approve;looks_ok;2025-10-20T12:59:14.709711
21323007;success;approve;looks_ok;2025-10-20T12:59:14.951787
21323008;success;approve;looks_ok;2025-10-20T12:59:15.195016
21323009;success;approve;looks_ok;2025-10-20T12:59:15.435426
21323010;success;approve;looks_ok;2025-10-20T12:59:15.677617
21323011;success;approve;looks_ok;2025-10-20T12:59:15.918192
21323012;success;deny;previous_chargeback;2025-10-20T12:59:16.164392
21323013;success;approve;looks_ok;2025-10-20T12:59:16.408889
21323014;success;approve;looks_ok;2025-10-20T12:59:16.661018
21323015;success;approve;looks_ok;2025-10-20T12:59:16.901603
21323016;success;approve;looks_ok;2025-10-20T12:59:17.142012
21323017;success;approve;looks_ok;2025-10-20T12:59:17.382875
21323018;success;approve;looks_ok;2025-10-20T12:59:17.628959
21323019;success;approve;looks_ok;2025-10-20T12:59:17.871377
21323020;success;deny;high_value_rapid_tx;2025-10-20T12:59:18.117515
21323021;success;deny;high_value_rapid_tx;2025-10-20T12:59:18.366664
21323022;success;approve;looks_ok;2025-10-20T12:59:18.609939
21323023;success;deny;high_value_rapid_tx;2025-10-20T12:59:18.860273
21323024;success;approve;looks_ok;2025-10-20T12:59:19.102670
21323025;success;deny;high_value_rapid_tx;2025-10-20T12:59:19.351663
21323026;success;deny;high_value_rapid_tx;2025-10-20T12:59:19.597790
21323027;success;approve;looks_ok;2025-10-20T12:59:19.840699
21323028;success;deny;high_value_rapid_tx;2025-10-20T12:59:20.089870
21323029;success;approve;looks_ok;2025-10-20T12:59:20.331407
21323030;success;approve;looks_ok;2025-10-20T12:59:20.579071
21323031;success;approve;looks_ok;2025-10-20T12:59:20.828507
21323032;success;deny;previous_chargeback;2025-10-20T12:59:21.074682
21323033;success;approve;looks_ok;2025-10-20T12:59:21.319594
21323034;success;approve;looks_ok;2025-10-20T12:59:21.561366
21323035;success;approve;looks_ok;2025-10-20T12:59:21.806107
21323036;success;approve;looks_ok;2025-10-20T12:59:22.047938
21323037;success;deny;high_value_rapid_tx;2025-10-20T12:59:22.298310
21323038;success;approve;looks_ok;2025-10-20T12:59:22.539112
21323039;success;approve;looks_ok;2025-10-20T12:59:22.784304
21323040;success;deny;high_value_rapid_tx;2025-10-20T12:59:23.029394
21323041;success;approve;looks_ok;2025-10-20T12:59:23.276324
21323042;success;approve;looks_ok;2025-10-20T12:59:23.517097
21323043;success;deny;previous_chargeback;2025-10-20T12:59:23.764491
21323044;success;approve;looks_ok;2025-10-20T12:59:24.007313
21323045;success;approve;looks_ok;2025-10-20T12:59:24.251809
21323046;success;approve;looks_ok;2025-10-20T12:59:24.494284
21323047;success;approve;looks_ok;2025-10-20T12:59:24.735107
21323048;success;approve;looks_ok;2025-10-20T12:59:24.975397
21323049;success;deny;previous_chargeback;2025-10-20T12:59:25.224424
21323050;success;approve;looks_ok;2025-10-20T12:59:25.468080
21323051;success;approve;looks_ok;2025-10-20T12:59:25.718614
21323052;success;approve;looks_ok;2025-10-20T12:59:25.960002
21323053;success;deny;high_value_rapid_tx;2025-10-20T12:59:26.206484
21323054;success;approve;looks_ok;2025-10-20T12:59:26.448289
21323055;success;approve;looks_ok;2025-10-20T12:59:26.688623
21323056;success;approve;looks_ok;2025-10-20T12:59:26.931247
21323057;success;approve;looks_ok;2025-10-20T12:59:27.172465
21323058;success;approve;looks_ok;2025-10-20T12:59:27.413954
21323059;success;approve;looks_ok;2025-10-20T12:59:27.656634
21323060;success;approve;looks_ok;2025-10-20T12:59:27.898790
21323061;success;approve;looks_ok;2025-10-20T12:59:28.140915
21323062;success;approve;looks_ok;2025-10-20T12:59:28.412444
21323063;success;deny;high_value_rapid_tx;2025-10-20T12:59:28.663160
21323064;success;deny;high_value_rapid_tx;2025-10-20T12:59:28.912618
21323065;success;approve;looks_ok;2025-10-20T12:59:29.162238
21323066;success;approve;looks_ok;2025-10-20T12:59:29.404779
21323067;success;approve;looks_ok;2025-10-20T12:59:29.646608
21323068;success;deny;high_value_rapid_tx;2025-10-20T12:59:29.892737
21323069;success;approve;looks_ok;2025-10-20T12:59:30.147095
21323070;success;deny;previous_chargeback;2025-10-20T12:59:30.396621
21323071;success;approve;looks_ok;2025-10-20T12:59:30.636411
21323072;success;approve;looks_ok;2025-10-20T12:59:30.878862
21323073;success;approve;looks_ok;2025-10-20T12:59:31.119182
21323074;success;approve;looks_ok;2025-10-20T12:59:31.360438
21323075;success;deny;high_value_rapid_tx;2025-10-20T12:59:31.605552
21323076;success;deny;high_value_rapid_tx;2025-10-20T12:59:31.854995
21323077;success;approve;looks_ok;2025-10-20T12:59:32.097943
21323078;success;deny;high_value_rapid_tx;2025-10-20T12:59:32.345439
21323079;success;approve;looks_ok;2025-10-20T12:59:32.587248
21323080;success;approve;looks_ok;2025-10-20T12:59:32.830289
21323081;success;approve;looks_ok;2025-10-20T12:59:33.070581
21323082;success;deny;high_value_rapid_tx;2025-10-20T12:59:33.317735
21323083;success;approve;looks_ok;2025-10-20T12:59:33.559991
21323084;success;deny;high_value_rapid_tx;2025-10-20T12:59:33.818217
21323085;success;deny;high_value_rapid_tx;2025-10-20T12:59:34.070320
21323086;success;approve;looks_ok;2025-10-20T12:59:34.313460
21323087;success;approve;looks_ok;2025-10-20T12:59:34.590112
21323088;success;approve;looks_ok;2025-10-20T12:59:34.834267
21323089;success;approve;looks_ok;2025-10-20T12:59:35.075730
21323090;success;deny;high_value_rapid_tx;2025-10-20T12:59:35.321753
21323091;success;approve;looks_ok;2025-10-20T12:59:35.564172
21323092;success;approve;looks_ok;2025-10-20T12:59:35.814663
21323093;success;approve;looks_ok;2025-10-20T12:59:36.057915
21323094;success;deny;high_value_rapid_tx;2025-10-20T12:59:36.305378
21323095;success;approve;looks_ok;2025-10-20T12:59:36.547458
21323096;success;approve;looks_ok;2025-10-20T12:59:36.792404
21323097;success;approve;looks_ok;2025-10-20T12:59:37.033845
21323098;success;approve;looks_ok;2025-10-20T12:59:37.276280
21323099;success;approve;looks_ok;2025-10-20T12:59:37.517683
21323100;success;approve;looks_ok;2025-10-20T12:59:37.769298
21323101;success;approve;looks_ok;2025-10-20T12:59:38.011178
21323102;success;deny;high_value_rapid_tx;2025-10-20T12:59:38.256659
21323103;success;approve;looks_ok;2025-10-20T12:59:38.507233
21323104;success;deny;high_value_rapid_tx;2025-10-20T12:59:38.755446
21323105;success;deny;high_value_rapid_tx;2025-10-20T12:59:39.002412
21323106;success;approve;looks_ok;2025-10-20T12:59:39.257822
21323107;success;approve;looks_ok;2025-10-20T12:59:39.501848
21323108;success;approve;looks_ok;2025-10-20T12:59:39.743965
21323109;success;approve;looks_ok;2025-10-20T12:59:39.986363
21323110;success;deny;high_value_rapid_tx;2025-10-20T12:59:40.242790
21323111;success;approve;looks_ok;2025-10-20T12:59:40.488907
21323112;success;approve;looks_ok;2025-10-20T12:59:40.734250
21323113;success;approve;looks_ok;2025-10-20T12:59:40.974664
21323114;success;deny;high_value_rapid_tx;2025-10-20T12:59:41.222653
21323115;success;deny;high_value_rapid_tx;2025-10-20T12:59:41.469963
21323116;success;approve;looks_ok;2025-10-20T12:59:41.712350
21323117;success;approve;looks_ok;2025-10-20T12:59:41.953639
21323118;success;approve;looks_ok;2025-10-20T12:59:42.194778
21323119;success;deny;previous_chargeback;2025-10-20T12:59:42.440421
21323120;success;approve;looks_ok;2025-10-20T12:59:42.682129
21323121;success;approve;looks_ok;2025-10-20T12:59:42.924405
21323122;success;approve;looks_ok;2025-10-20T12:59:43.167673
21323123;success;approve;looks_ok;2025-10-20T12:59:43.409607
21323124;success;deny;high_value_rapid_tx;2025-10-20T12:59:43.656249
21323125;success;approve;looks_ok;2025-10-20T12:59:43.898820
21323126;success;deny;high_value_rapid_tx;2025-10-20T12:59:44.146160
21323127;success;approve;looks_ok;2025-10-20T12:59:44.409516
21323128;success;deny;high_value_rapid_tx;2025-10-20T12:59:44.661643
21323129;success;approve;looks_ok;2025-10-20T12:59:44.902732
21323130;success;approve;looks_ok;2025-10-20T12:59:45.143964
21323131;success;deny;previous_chargeback;2025-10-20T12:59:45.390438
21323132;success;deny;high_value_rapid_tx;2025-10-20T12:59:45.636192
21323133;success;approve;looks_ok;2025-10-20T12:59:45.876708
21323134;success;approve;looks_ok;2025-10-20T12:59:46.119495
21323135;success;deny;high_value_rapid_tx;2025-10-20T12:59:46.368928
21323136;success;approve;looks_ok;2025-10-20T12:59:46.616065
21323137;success;approve;looks_ok;2025-10-20T12:59:46.858331
21323138;success;deny;high_value_rapid_tx;2025-10-20T12:59:47.106379
21323139;success;approve;looks_ok;2025-10-20T12:59:47.351343
21323140;success;approve;looks_ok;2025-10-20T12:59:47.591443
21323141;success;approve;looks_ok;2025-10-20T12:59:47.835028
21323142;success;deny;high_value_rapid_tx;2025-10-20T12:59:48.082685
21323143;success;approve;looks_ok;2025-10-20T12:59:48.330620
21323144;success;approve;looks_ok;2025-10-20T12:59:48.573952
21323145;success;deny;high_value_rapid_tx;2025-10-20T12:59:48.820714
21323146;success;approve;looks_ok;2025-10-20T12:59:49.063865
21323147;success;approve;looks_ok;2025-10-20T12:59:49.303827
21323148;success;approve;looks_ok;2025-10-20T12:59:49.545411
21323149;success;deny;high_value_rapid_tx;2025-10-20T12:59:49.790826
21323150;success;deny;high_value_rapid_tx;2025-10-20T12:59:50.039613
21323151;success;approve;looks_ok;2025-10-20T12:59:50.283357
21323152;success;deny;previous_chargeback;2025-10-20T12:59:50.534186
21323153;success;deny;previous_chargeback;2025-10-20T12:59:50.782069
21323154;success;deny;previous_chargeback;2025-10-20T12:59:51.031999
21323155;success;deny;high_value_rapid_tx;2025-10-20T12:59:51.280640
21323156;success;deny;previous_chargeback;2025-10-20T12:59:51.526040
21323157;success;approve;looks_ok;2025-10-20T12:59:51.767785
21323158;success;approve;looks_ok;2025-10-20T12:59:52.011869
21323159;success;approve;looks_ok;2025-10-20T12:59:52.255128
21323160;success;approve;looks_ok;2025-10-20T12:59:52.497886
21323161;success;approve;looks_ok;2025-10-20T12:59:52.743396
21323162;success;approve;looks_ok;2025-10-20T12:59:52.996418
21323163;success;approve;looks_ok;2025-10-20T12:59:53.254499
21323164;success;approve;looks_ok;2025-10-20T12:59:53.497199
21323165;success;approve;looks_ok;2025-10-20T12:59:53.739759
21323166;success;approve;looks_ok;2025-10-20T12:59:53.982247
21323167;success;deny;high_value_rapid_tx;2025-10-20T12:59:54.227862
21323168;success;approve;looks_ok;2025-10-20T12:59:54.469177
21323169;success;approve;looks_ok;2025-10-20T12:59:54.710562
21323170;success;approve;looks_ok;2025-10-20T12:59:54.951782
21323171;success;deny;high_value_rapid_tx;2025-10-20T12:59:55.198379
21323172;success;approve;looks_ok;2025-10-20T12:59:55.443420
21323173;success;deny;high_value_rapid_tx;2025-10-20T12:59:55.690071
21323174;success;deny;high_value_rapid_tx;2025-10-20T12:59:55.936774
21323175;success;approve;looks_ok;2025-10-20T12:59:56.178679
21323176;success;approve;looks_ok;2025-10-20T12:59:56.420665
21323177;success;deny;high_value_rapid_tx;2025-10-20T12:59:56.666755
21323178;success;deny;high_value_rapid_tx;2025-10-20T12:59:56.916789
21323179;success;approve;looks_ok;2025-10-20T12:59:57.159387
21323180;success;approve;looks_ok;2025-10-20T12:59:57.407833
21323181;success;approve;looks_ok;2025-10-20T12:59:57.650968
21323182;success;deny;high_value_rapid_tx;2025-10-20T12:59:57.898433
21323183;success;deny;high_value_rapid_tx;2025-10-20T12:59:58.146544
21323184;success;deny;high_value_rapid_tx;2025-10-20T12:59:58.393342
21323185;success;approve;looks_ok;2025-10-20T12:59:58.640926
21323186;success;deny;high_value_rapid_tx;2025-10-20T12:59:58.887667
21323187;success;approve;looks_ok;2025-10-20T12:59:59.129765
21323188;success;deny;high_value_rapid_tx;2025-10-20T12:59:59.375282
21323189;success;deny;high_value_rapid_tx;2025-10-20T12:59:59.628458
21323190;success;deny;high_value_rapid_tx;2025-10-20T12:59:59.882008
21323191;success;approve;looks_ok;2025-10-20T13:00:00.123593
21323192;success;deny;high_value_rapid_tx;2025-10-20T13:00:00.369903
21323193;success;approve;looks_ok;2025-10-20T13:00:00.612450
21323194;success;deny;high_value_rapid_tx;2025-10-20T13:00:00.859712
21323195;success;deny;high_value_rapid_tx;2025-10-20T13:00:01.106084
21323196;success;approve;looks_ok;2025-10-20T13:00:01.351638
21323197;success;approve;looks_ok;2025-10-20T13:00:01.598120
21323198;success;deny;high_value_rapid_tx;2025-10-20T13:00:01.844878
21323199;success;deny;high_value_rapid_tx;2025-10-20T13:00:02.091755
21323200;success;approve;looks_ok;2025-10-20T13:00:02.334277
21323201;success;approve;looks_ok;2025-10-20T13:00:02.580416
21323202;success;approve;looks_ok;2025-10-20T13:00:02.830428
21323203;success;deny;high_value_rapid_tx;2025-10-20T13:00:03.081747
21323204;success;approve;looks_ok;2025-10-20T13:00:03.322864
21323205;success;deny;high_value_rapid_tx;2025-10-20T13:00:03.570729
21323206;success;deny;high_value_rapid_tx;2025-10-20T13:00:03.819637
21323207;success;approve;looks_ok;2025-10-20T13:00:04.063148
21323208;success;approve;looks_ok;2025-10-20T13:00:04.308149
21323209;success;approve;looks_ok;2025-10-20T13:00:04.549716
21323210;success;approve;looks_ok;2025-10-20T13:00:04.791371
21323211;success;approve;looks_ok;2025-10-20T13:00:05.033563
21323212;success;approve;looks_ok;2025-10-20T13:00:05.275835
21323213;success;approve;looks_ok;2025-10-20T13:00:05.518507
21323214;success;approve;looks_ok;2025-10-20T13:00:05.758941
21323215;success;deny;high_value_rapid_tx;2025-10-20T13:00:06.005315
21323216;success;deny;previous_chargeback;2025-10-20T13:00:06.253111
21323217;success;approve;looks_ok;2025-10-20T13:00:06.497388
21323218;success;deny;high_value_rapid_tx;2025-10-20T13:00:06.745394
21323219;success;approve;looks_ok;2025-10-20T13:00:06.991558
21323220;success;approve;looks_ok;2025-10-20T13:00:07.238506
21323221;success;deny;previous_chargeback;2025-10-20T13:00:07.485926
21323222;success;approve;looks_ok;2025-10-20T13:00:07.727299
21323223;success;deny;high_value_rapid_tx;2025-10-20T13:00:07.973484
21323224;success;approve;looks_ok;2025-10-20T13:00:08.215994
21323225;success;approve;looks_ok;2025-10-20T13:00:08.458655
21323226;success;approve;looks_ok;2025-10-20T13:00:08.700767
21323227;success;approve;looks_ok;2025-10-20T13:00:08.942493
21323228;success;approve;looks_ok;2025-10-20T13:00:09.184829
21323229;success;approve;looks_ok;2025-10-20T13:00:09.427071
21323230;success;deny;previous_chargeback;2025-10-20T13:00:09.674000
21323231;success;approve;looks_ok;2025-10-20T13:00:09.923821
21323232;success;deny;high_value_rapid_tx;2025-10-20T13:00:10.172728
21323233;success;deny;high_value_rapid_tx;2025-10-20T13:00:10.420966
21323234;success;approve;looks_ok;2025-10-20T13:00:10.663045
21323235;success;approve;looks_ok;2025-10-20T13:00:10.904444
21323236;success;approve;looks_ok;2025-10-20T13:00:11.147389
21323237;success;approve;looks_ok;2025-10-20T13:00:11.389583
21323238;success;deny;high_value_rapid_tx;2025-10-20T13:00:11.641450
21323239;success;approve;looks_ok;2025-10-20T13:00:11.883235
21323240;success;deny;high_value_rapid_tx;2025-10-20T13:00:12.131017
21323241;success;deny;high_value_rapid_tx;2025-10-20T13:00:12.377716
21323242;success;approve;looks_ok;2025-10-20T13:00:12.618327
21323243;success;approve;looks_ok;2025-10-20T13:00:12.859622
21323244;success;approve;looks_ok;2025-10-20T13:00:13.103029
21323245;success;approve;looks_ok;2025-10-20T13:00:13.345656
21323246;success;approve;looks_ok;2025-10-20T13:00:13.588664
21323247;success;approve;looks_ok;2025-10-20T13:00:13.830516
21323248;success;approve;looks_ok;2025-10-20T13:00:14.071904
21323249;success;approve;looks_ok;2025-10-20T13:00:14.312785
21323250;success;approve;looks_ok;2025-10-20T13:00:14.554635
21323251;success;approve;looks_ok;2025-10-20T13:00:14.802659
21323252;success;deny;high_value_rapid_tx;2025-10-20T13:00:15.049191
21323253;success;approve;looks_ok;2025-10-20T13:00:15.290981
21323254;success;approve;looks_ok;2025-10-20T13:00:15.539828
21323255;success;approve;looks_ok;2025-10-20T13:00:15.789183
21323256;success;deny;high_value_rapid_tx;2025-10-20T13:00:16.036276
21323257;success;approve;looks_ok;2025-10-20T13:00:16.279129
21323258;success;deny;high_value_rapid_tx;2025-10-20T13:00:16.527309
21323259;success;approve;looks_ok;2025-10-20T13:00:16.769343
21323260;success;approve;looks_ok;2025-10-20T13:00:17.012994
21323261;success;approve;looks_ok;2025-10-20T13:00:17.257276
